"text","retweet","favorite","date","sentiment","post_id","user_id"
"du hast die frage gestellt, ob sich die innere sicherheit nun verbessert oder verschlechtert hat. der artikel beschäftigt sich mit genau diesem thema.",0,0,2024-11-25,"neutral",4206,2287
"ähm, nein. denn jeder, wirklich jeder weiß, daß diese maßnahmen lächerlich sind. von der praktibilität und den kosten möchte ich gar nicht erst anfangen. kostengünstiger, abschreckender, mehr sicherheit garantierender ist eindeutig die remigration.",0,0,2024-11-25,"negative",4207,3408
"sowie messerverbotszonen ihnen ist nicht zu helfen mehr. mach die grenzen dicht und schiebt endlich die ganzen gewalttätigen ab das erhöht die sicherheit der frauen. absolut erbärmlich von schutz für frauen zu reden während man hier alles herein lässt und gleichzeitig noch am",0,0,2024-11-25,"negative",4208,979
"statt den politiker kritische fragen über unsere sicherheit und wirtschaft zu stellen, werden sie lieber gefragt, welche schuhe sie in der küche tragen. das sagt doch schon alles.",0,3,2024-11-25,"negative",4209,3409
"das nicht, wenn asylgrund vorliegt, darf die person natürlich hier sicherheit finden. aber, es gibt rechte und pflichten. wer dann wiederum hier sicherheit gefährdet, der sollte sein aufenthaltsrecht verlieren können. niemand muss kriminell werden. es ist immer eine wahl.",0,0,2024-11-25,"negative",4210,3410
"eine spende für mrna geschädigte wäre angebracht. aber mit sicherheit nichts für die täter.",0,0,2024-11-25,"negative",4211,3411
"ich denke mit ziemlicher sicherheit, das es russland war. das ist dann wahrscheinlich wieder furchtbar wie vom kanzleramt kommen wird anstatt dass dieser a.... endlich was unternimmt. verlässt du dich auf scholz, bist du verlassen.",0,2,2024-11-25,"negative",4212,3412
"der artikel thematisiert überhaupt nicht migration. völlig am thema vorbei. daher noch mal wirkt sich die massenmigration positiv oder negativ auf die innere sicherheit aus? was denkst du?",0,0,2024-11-25,"negative",4213,3413
"naja, besser als das konzept rente statt sicherheit und freiheit der spd.",0,0,2024-11-25,"neutral",4214,1823
"ist ja nicht so als wären tierheime in deutschland überfüllt ! das das mit sicherheit keine hunde für erstbesitzer für die stadt wären !",0,0,2024-11-25,"negative",4215,3414
"ansonsten landen wir zurecht in der politischen bedeutungslosigkeit. verschieben wir also unseren fokus. soziale sicherheit, eine zukunftsorientierte rentenpolitik, ein ernstzunehmendes wirtschaftskonjunkturprogramm, frieden durch anstatt keiner waffen. 78",0,0,2024-11-25,"negative",4216,3415
"gendern, steuersatz, arbeitsplätze, sicherheit, heizung",0,0,2024-11-25,"neutral",4217,3416
"es ist erschreckend, wie sehr die gewalt gegen frauen in deutschland zunimmt. seit 2015, mit der öffnung der grenzen, hat sich die lage spürbar verschärft. man sollte endlich genauer hinschauen, welche auswirkungen diese entscheidungen auf die sicherheit in unserem land haben!",0,1,2024-11-25,"negative",4218,205
"sie haben sich nicht geweigert, sondern eine europäische einigung ermöglicht. zweitens, gibt es irgendeine seriöse quelle, die belegt, dass eine verschärfung des asylrechtes die innere sicherheit erhöht?",0,3,2024-11-25,"neutral",4219,2374
"wahrscheinlich eh fake wahre sklaven dürfen keine freundin haben und wenn ich wollte hätte ich eine aber mit sicherheit keine herrin und würde lieber meiner freundin verwöhnen und nicht die herrin",0,1,2024-11-25,"negative",4220,3417
"ich würde meinen kater auch nicht alleine lassen. und überhaupt, bei einem erstschlag der gegenseite haben wir nicht den hauch einer chance uns irgendwo in sicherheit zu bringen. es gibt mit den waffen von heute keine sicherheit.......nirgendwo.",0,14,2024-11-25,"negative",4221,3418
"ich will definitiv nicht das letzte wort haben. aber du kannst getrost davon ausgehen, dass der israelische geheimdienst über gesicherte informationen verfügt um diese situation mit einzubinden. eine 1000prozentige sicherheit gibt es da nie aber die wahrscheinlichkeit ist extrem",0,0,2024-11-25,"negative",4222,3419
"im zeitalter von atomwaffen ist niemand nach außen oder innen völlig souverän, selbst russland nicht. es gibt aber definitiv sehr gefährliche eingriffe in die sicherheit der menschheit und dazu gehört sowohl der versuch einer einbindung der ostukraine in die nato oder den 12",0,1,2024-11-25,"negative",4223,3220
"mit sicherheit nicht, denn dann müsste die die regierungsmehrheit mit der afd erneut ausschlagen, was ihr viele übel nehmen würden.",0,0,2024-11-25,"negative",4224,3420
"die innere sicherheit darf niemals grünen. linken und spd überlassen werden.",0,0,2024-11-25,"negative",4225,3421
"liegt daran, dass israel sich um die sicherheit seiner leute kümmert, mit dem iron dome und schutzräumen und sich nicht hinter ihnen versteckt. leider hat die hamas ihre tunnel nicht den zivilisten angeboten. und hisbollah versteckt sich auch in wohngegenden.",0,1,2024-11-25,"negative",4226,3422
"ja, der imperialistische putin müsste nur mit dem krieg aufhören. dann müsste der mann nicht für die sicherheit seiner mutter kämpfen. warum glaubt ihr russen das eure billige propaganda aus moskau von den menschen ernst genommen wird?",0,0,2024-11-25,"negative",4227,3423
"nicht nur die innere sicherheit. aber merz gehört ja mit zu dem parteienpackt, um an der macht zu bleiben. damit ist die cdu genauso unwählbar",0,0,2024-11-25,"negative",4228,2590
"mit sicherheit!",0,0,2024-11-25,"positive",4229,3424
"in der ära der absoluten nuklearen aufrüstung sind wir schon lange! sie müssen sich nur anschauen wer alles außer den 4 offiziellen atommächten solche waffen angeschafft hat! china, pakistan, israel, nordkorea und mit großer sicherheit auch saudiarabien! iran nicht zu",0,0,2024-11-25,"negative",4230,3425
"woaaah... das geht schon, man muss nur links genug sein. dann gelingt auch die absurdeste, verdrehteste, unlogischste argumentation mit traumwandlerischer sicherheit. sehen wir doch jeden tag, überall. ihr einwand hätte da nicht den hauch einer chance.",0,0,2024-11-25,"negative",4231,3426
"das ist reine verschwörungstheorie ukraine hätte keine sicherheit men gehabt und keine waffen.",0,0,2024-11-25,"negative",4232,3427
"keine frage zu innere sicherheit, migration, bildung , steigende belastungen wie robert h. den steuerzahler entlasten möchten? woher kommt das geld, das deutschland nicht hat, die infrastruktur zerfällt. statt zu fragen, welche pantoffel er am küchentisch trägt,",8,46,2024-11-25,"negative",4233,3428
"3 algemeine statistik die nichts miteinander zu tun haben. und das schlimme sie verstehen nichtmal den kern des problems das sie da zeigen nämlich die enorme einkommensungleich. 99 würden mit sicherheit gerne spitzensteuersatz zahlen um den es bei der gepolsterten statistik",0,0,2024-11-25,"negative",4234,3429
". ich bin ja mal gespannt, was ihr mir auf meine private nachricht antwortet... zur sicherheit poste ich diese auch nochmal öffentlich! ist ja noch nix von kontodaten drin, aber da es fast um betrug und scam seitens eures unternehmens geht... fintech n26 wirecard",0,0,2024-11-25,"negative",4235,3430
"das bsw ist eine gefahr für unsere sicherheit. wir können froh sein, dass uns die ukraine diesen psychopathen aus russland vom hals hält. dabei sollten wir sie mit allem unterstützen. ihr gehört nicht in den bundestag, ihr seid putins marionetten!",0,15,2024-11-25,"negative",4236,3431
"korrekt. sie sind bloss höher. und das breitenwachstum ist leider! ein allgemeines phänomen, das aber nicht zuletzt auf die immer besser gewordene passiven sicherheit zurückzuführen ist.",0,2,2024-11-25,"negative",4237,453
"und das ist gut so, das russland diesen krieg gewinnt! denn somit wird mit einiger sicherheit ein folgender dritter weltkrieg, der alles, aber auch alles vernichten würde, erst mal nicht folgen!",0,0,2024-11-25,"positive",4238,3425
"wenn der keine angst vor einem atomkrieg hat, dann ist er mit sicherheit erst recht tapfer genug, sich ein gewehr zu verschaffen einfach mal den parteikollegen kiesewetter fragen!, dann nach kiew zu fliegen, um sich dort zum frontdienst zu melden!",0,0,2024-11-25,"negative",4239,2165
"mit sicherheit nicht die grünen, vor denen möge uns gott schützen.!",0,0,2024-11-25,"negative",4240,3432
"denkfehler der öffentlichrechtliche rundfunk hat qua definition staatsfern zu sein und ist mit sicherheit keine klassische staatliche institution! über berichterstattung muss gesprochen, auch gestritten werden. gerade bei solchen fundstücken. servicetweet",0,0,2024-11-25,"negative",4241,1736
"die beste prävention anstelle von inhaltsleerem wahlgeschwurbel und geheucheltem interesse an der sicherheit von frauen ist grenzschliessung statt alimentation von männern, die misogynie importieren.",0,1,2024-11-25,"neutral",4242,2051
"gibt es irgendein gesetzesvorhaben der grünen, das die innere sicherheit destabilisiert hat, gibt es irgendeinen punkt im grünen parteiprogramm. oder geht es dir mal wieder um völlig faktenfreies rumpöbeln",2,29,2024-11-25,"negative",4243,2374
"ja ich hoffe sie legt noch zu diese rechten gefährder alle dingfest zu machen! eine echte gefahr für die innere sicherheit!",0,0,2024-11-25,"positive",4244,1557
"mehr sicherheit performativ, hohe kosten, weniger umsatz, bald werden die märkte dann ganz gestrichen",0,0,2024-11-25,"neutral",4245,3433
"geht hauptsächlich mit sicherheit von migranten auswir haben ja seit der merkel millionen neue ! tu endlich was dagegen!! es reicht uns !!",0,0,2024-11-25,"negative",4246,229
"innere sicherheit, klimapolitik die nicht unsere wirtschaft zerstört, endlich eine migrationspolitik die dem land hilft, straffällige flüchtlinge abschieben",0,0,2024-11-25,"negative",4247,3434
"bitte!ich würde die fpö liebend gerne bei 5 sehen. klientelpolitik vom feinsten! aber sie schaffen es die themen so anzusprechen, dass ein großteil der leute sie wählt. wir haben sachen thematisiert, die einem arbeiter in sinabelkirchen am arsch vorbei gehen.der will sicherheit!",0,1,2024-11-25,"negative",4248,3435
"looks like",0,1,2024-11-25,"neutral",4249,167
"und ein kanzler, der die realität immer noch nicht ins auge sehen kann und stattdessen genau das gegenteil macht, nur um miesen wahlkampf auf kosten der sicherheit deutschlands und vor allem auch der ukraine zumachen",0,1,2024-11-25,"negative",4250,3436
"migration innere sicherheit wirtschaftspolitik stärkung der deutschen autoindustrie keine tempolimit, verbrennerverbot verschieben",0,0,2024-11-25,"neutral",4251,3437
"komisch ist das aktuell viele ihre impfung verleugnen obwohl man mit sicherheit weis das sie sogar geboostete sind schätze mal eine art von eigenschutz",0,2,2024-11-25,"negative",4252,2482
"absolut, so ist es und es reicht! vor allem sicherheit vor wem? mir ist keine ausländische bedrohung bewusst, nirgends in europa, ich kenne nur inländische bedrohungen!",0,1,2024-11-25,"negative",4253,3438
"als ob der typ nicht sein geld in anderen ländern in sicherheit gebracht hat und auch steuern durch diverse transaktionen spart...",0,0,2024-11-25,"negative",4254,3439
"ja, die jeweils von den politikern gepredigte sicherheit geht immer zu lasten der freiheit des kleinen mannes. covidkriegklimabrandmauer . . . .",0,0,2024-11-25,"negative",4255,3440
"ich bin sehr davon überzeugt, dass rechtsextreme in den reihen der polizei in erster linie eine weitere destabilisierung der inneren sicherheit zur folge haben.",3,49,2024-11-25,"negative",4256,3441
"da frage ich mich wo ist da sicherheit",0,0,2024-11-25,"negative",4257,3442
"migration, innere sicherheit und bau von bezahlbaren wohnungen",0,0,2024-11-25,"positive",4258,3309
"migrations kontrolle, sicherheit , staatliche subventionen weg",0,1,2024-11-25,"neutral",4259,2799
"für mich ist der kandidat schon wichtig. besonders wenn sie für andere ansätze stehen wie scholz u pistorius bei sicherheitukraine. pistorius hätte ich gewählt, scholz nach 2021 nicht nochmal. pistorius kommuniziert auch viel bürgernäher und wird als führungsstark wahrgenommen.",0,0,2024-11-25,"positive",4260,2493
"natürlich hat sie recht! wenn wir nicht anfangen, solche unhaltbare zustände wieder gerade zu rücken, werden wir bald nichts mehr haben das wir gerade rücken könnten! unsere enkel werden uns dafür hassen, dass wir zugeschaut haben, wie ihnen sicherheitland genommen wurde!",0,0,2024-11-25,"negative",4261,3144
"die wirtschaft ist nur ein aspekt. denkst du die massenmigration seit 2015 hat die innere sicherheit verbessert oder verschlechtert?",0,2,2024-11-25,"negative",4262,3413
"nun, ein normaler bürger würde für derartige posts mit sicherheit wegen volksverhetzung belangt werdensofern es nicht die altparteien betrifft.nicht wahr, frau haßelmann!? im übrigen ist die afd keine gefahr für die demokratie, sondern nur für die posten ihrerseits",0,0,2024-11-25,"negative",4263,3443
"untervermietung ist mit sicherheit verboten",0,1,2024-11-25,"negative",4264,3444
"lol rumänien könnte kippen . war zu erwarten. menschen wollen scheinbare sicherheit und stabilität. sie wählen die, die es ihnen am glaubwürdigsten heucheln",0,2,2024-11-25,"positive",4265,3445
"richtiger qualitätspost. merkwürdiger zusammenschnitt, aufnahmequalität aus den 80ern und der zusammenhang der gezeigten sendungsinhalte zur erosion der inneren sicherheit erschließt sich auch niemanden. was der wirtschaftsminister damit an hut hat ist ebenfalls unklar.",0,0,2024-11-25,"negative",4266,3446
"das innenpolitische system ist nicht mein bier. die mehrheit der russen stehen hinter putin, viel mehr muss ich nicht wissen. mit geht es um unsere sicherheit und um unsere lebensgrundlage.",0,0,2024-11-25,"negative",4267,3447
"gute fragen! feinstaub am schrottplatz dort ist es immerhin theoretisch kontrollierbar. kühlung ist das in zeiten der rekuperation abseits der rennstrecke überhaupt ein thema? hoffe bei der sicherheit werden keine kompromisse eingegangen",0,0,2024-11-25,"negative",4268,456
"mit sicherheit nicht, da sie anscheinend nicht ihre eigene steuererklärung verstehen. aber es ist schon erstaunt mit wie wenig bildung man hier im land geld verdienen kann.",0,0,2024-11-25,"negative",4269,3429
